Name,SMILES,Donor,Acceptor,D_A EG /eV,A_D EG /eV
151,COc1cc2c:C(c3c(C#N)ccc4nonc34):[nH]c2cc1OC,c1c(C#N)ccc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.71681,1.6447510000000003
152,COc1cc2c:C(c3cc(OC(C)=O)cc4nonc34):[nH]c2cc1OC,c1cc(OC(C)=O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.080039,2.3920290000000004
153,COc1cc2c:C(c3cc(NC(C)=O)cc4nonc34):[nH]c2cc1OC,c1cc(NC(C)=O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.669972,2.50889
154,CNc1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2nonc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(NC)cc2nonc12,2.934079,6.036221
155,COc1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2nonc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(OC)cc2nonc12,2.703221,6.699919
156,COc1cc2c:C(c3cc(C=O)cc4nonc34):[nH]c2cc1OC,c1cc(C=O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.548524,1.7835110000000003
157,COc1cc2c:C(c3cc(S(=O)(=O)O)cc4nonc34):[nH]c2cc1OC,c1cc(S(=O)(=O)O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.795193,1.7169220000000005
158,COc1cc2c:C(c3cc(C(F)(F)F)cc4nonc34):[nH]c2cc1OC,c1cc(C(F)(F)F)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.569803,1.9895780000000003
159,COc1cc2c:C(c3cc(F)cc4nonc34):[nH]c2cc1OC,c1cc(F)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.22806,2.270766
160,COc1cc2c:C(c3cc(O)cc4nonc34):[nH]c2cc1OC,c1cc(O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.784396,2.5911000000000004
161,COc1cc2c:C(c3cc(S)cc4nonc34):[nH]c2cc1OC,c1cc(S)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.770973,2.375105
162,COc1cc2c:C(c3cc(Br)cc4nonc34):[nH]c2cc1OC,c1cc(Br)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.280102,2.1191950000000004
163,COc1cc2c:C(c3cc(C)cc4nonc34):[nH]c2cc1OC,c1cc(C)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.94394,2.5756590000000004
164,COc1cc2c:C(c3cc(C#N)cc4nonc34):[nH]c2cc1OC,c1cc(C#N)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.71681,1.6447510000000003
165,COc1cc2c:C(c3c(OC(C)=O)ncc4nonc34):[nH]c2cc1OC,c1c(OC(C)=O)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.49835,1.8339600000000005
166,COc1cc2c:C(c3c(NC(C)=O)ncc4nonc34):[nH]c2cc1OC,c1c(NC(C)=O)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.874202,2.0342870000000004
167,CNc1ncc2nonc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(NC)ncc2nonc12,2.441803,6.114987
168,COc1cc2c:C(c3c(OC)ncc4nonc34):[nH]c2cc1OC,c1c(OC)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.750608,2.0324280000000003
169,COc1cc2c:C(c3c(C=O)ncc4nonc34):[nH]c2cc1OC,c1c(C=O)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.784661,1.365275
170,COc1cc2c:C(c3c(S(=O)(=O)O)ncc4nonc34):[nH]c2cc1OC,c1c(S(=O)(=O)O)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,8.358334,1.171841
171,COc1cc2c:C(c3c(C(F)(F)F)ncc4nonc34):[nH]c2cc1OC,c1c(C(F)(F)F)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,8.046329,1.4396330000000002
172,COc1cc2c:C(c3c(F)ncc4nonc34):[nH]c2cc1OC,c1c(F)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.628321,1.6684340000000004
173,COc1cc2c:C(c3c(O)ncc4nonc34):[nH]c2cc1OC,c1c(O)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.985998,1.9537090000000004
174,COc1cc2c:C(c3c(S)ncc4nonc34):[nH]c2cc1OC,c1c(S)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.882998,1.8372900000000003
175,COc1cc2c:C(c3c(Br)ncc4nonc34):[nH]c2cc1OC,c1c(Br)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.564373,1.5599230000000004
176,COc1cc2c:C(c3cncc4nonc34):[nH]c2cc1OC,c1cncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.627052,1.9018620000000004
177,COc1cc2c:C(c3c(C)ncc4nonc34):[nH]c2cc1OC,c1c(C)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.326049,2.013068
178,COc1cc2c:C(c3c(C#N)ncc4nonc34):[nH]c2cc1OC,c1c(C#N)ncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,8.151720000000001,1.2121600000000003
179,COc1cc2c:C(c3nc(OC(C)=O)cc4nonc34):[nH]c2cc1OC,c1nc(OC(C)=O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.49835,1.8339600000000005
180,COc1cc2c:C(c3nc(NC(C)=O)cc4nonc34):[nH]c2cc1OC,c1nc(NC(C)=O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.874202,2.0342870000000004
181,CNc1cc2nonc2c(C2:cc3cc(OC)c(OC)cc3[nH]:2)n1,c1nc(NC)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.114987,2.441803
182,COc1cc2nonc2c(C2:cc3cc(OC)c(OC)cc3[nH]:2)n1,c1nc(OC)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.750608,2.0324280000000003
183,COc1cc2c:C(c3nc(C=O)cc4nonc34):[nH]c2cc1OC,c1nc(C=O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.784661,1.365275
184,COc1cc2c:C(c3nc(S(=O)(=O)O)cc4nonc34):[nH]c2cc1OC,c1nc(S(=O)(=O)O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,8.358334,1.171841
185,COc1cc2c:C(c3nc(C(F)(F)F)cc4nonc34):[nH]c2cc1OC,c1nc(C(F)(F)F)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,8.046329,1.4396330000000002
186,COc1cc2c:C(c3nc(F)cc4nonc34):[nH]c2cc1OC,c1nc(F)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.628321,1.6684340000000004
187,COc1cc2c:C(c3nc(O)cc4nonc34):[nH]c2cc1OC,c1nc(O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.985998,1.9537090000000004
188,COc1cc2c:C(c3nc(S)cc4nonc34):[nH]c2cc1OC,c1nc(S)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.882998,1.8372900000000003
189,COc1cc2c:C(c3nc(Br)cc4nonc34):[nH]c2cc1OC,c1nc(Br)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.564373,1.5599230000000004
190,COc1cc2c:C(c3nccc4nonc34):[nH]c2cc1OC,c1nccc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.627052,1.9018620000000004
191,COc1cc2c:C(c3nc(C)cc4nonc34):[nH]c2cc1OC,c1nc(C)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.326049,2.013068
192,COc1cc2c:C(c3nc(C#N)cc4nonc34):[nH]c2cc1OC,c1nc(C#N)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,8.151720000000001,1.2121600000000003
193,COc1cc2c:C(c3nncc4nonc34):[nH]c2cc1OC,c1nncc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.633712,1.4128550000000004
194,COc1cc2c:C(c3occ4ncc(OC(C)=O)nc34):[nH]c2cc1OC,c1occ2ncc(OC(C)=O)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.401479,2.668632
195,COc1cc2c:C(c3occ4ncc(NC(C)=O)nc34):[nH]c2cc1OC,c1occ2ncc(NC(C)=O)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.142004,2.7860440000000004
196,CNc1cnc2coc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2n1,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2ncc(NC)nc12,3.186027,5.60482
197,COc1cnc2coc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2n1,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2ncc(OC)nc12,3.023417,6.109859
198,COc1cc2c:C(c3occ4ncc(C=O)nc34):[nH]c2cc1OC,c1occ2ncc(C=O)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.747344,1.9631000000000003
199,COc1cc2c:C(c3occ4ncc(S(=O)(=O)O)nc34):[nH]c2cc1OC,c1occ2ncc(S(=O)(=O)O)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.076918,1.7422630000000003
200,COc1cc2c:C(c3occ4ncc(C(F)(F)F)nc34):[nH]c2cc1OC,c1occ2ncc(C(F)(F)F)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.748908,2.221248
201,COc1cc2c:C(c3occ4ncc(F)nc34):[nH]c2cc1OC,c1occ2ncc(F)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.536551,2.5256450000000004
202,COc1cc2c:C(c3occ4ncc(O)nc34):[nH]c2cc1OC,c1occ2ncc(O)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.202506,2.8740240000000004
203,COc1cc2c:C(c3occ4ncc(S)nc34):[nH]c2cc1OC,c1occ2ncc(S)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.301397,2.6551090000000004
204,COc1cc2c:C(c3occ4ncc(Br)nc34):[nH]c2cc1OC,c1occ2ncc(Br)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.657667,2.353883
205,COc1cc2c:C(c3occ4nccnc34):[nH]c2cc1OC,c1occ2nccnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.348546,2.666135
206,COc1cc2c:C(c3occ4ncc(C)nc34):[nH]c2cc1OC,c1occ2ncc(C)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.212086,2.870911
207,COc1cc2c:C(c3occ4ncc(C#N)nc34):[nH]c2cc1OC,c1occ2ncc(C#N)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.929897,1.823192
208,COc1cc2c:C(c3occ4nc(OC(C)=O)cnc34):[nH]c2cc1OC,c1occ2nc(OC(C)=O)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.401479,2.668632
209,COc1cc2c:C(c3occ4nc(NC(C)=O)cnc34):[nH]c2cc1OC,c1occ2nc(NC(C)=O)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.142004,2.7860440000000004
210,CNc1cnc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)occ2n1,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2nc(NC)cnc12,3.186027,5.60482
211,COc1cnc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)occ2n1,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2nc(OC)cnc12,3.023417,6.109859
212,COc1cc2c:C(c3occ4nc(C=O)cnc34):[nH]c2cc1OC,c1occ2nc(C=O)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.747344,1.9631000000000003
213,COc1cc2c:C(c3occ4nc(S(=O)(=O)O)cnc34):[nH]c2cc1OC,c1occ2nc(S(=O)(=O)O)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.076918,1.7422630000000003
214,COc1cc2c:C(c3occ4nc(C(F)(F)F)cnc34):[nH]c2cc1OC,c1occ2nc(C(F)(F)F)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.748908,2.221248
215,COc1cc2c:C(c3occ4nc(F)cnc34):[nH]c2cc1OC,c1occ2nc(F)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.536551,2.5256450000000004
216,COc1cc2c:C(c3occ4nc(O)cnc34):[nH]c2cc1OC,c1occ2nc(O)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.202506,2.8740240000000004
217,COc1cc2c:C(c3occ4nc(S)cnc34):[nH]c2cc1OC,c1occ2nc(S)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.301397,2.6551090000000004
218,COc1cc2c:C(c3occ4nc(Br)cnc34):[nH]c2cc1OC,c1occ2nc(Br)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.657667,2.353883
219,COc1cc2c:C(c3occ4nc(C)cnc34):[nH]c2cc1OC,c1occ2nc(C)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.212086,2.870911
220,COc1cc2c:C(c3occ4nc(C#N)cnc34):[nH]c2cc1OC,c1occ2nc(C#N)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.929897,1.823192
221,COc1cc2c:C(c3scc4sc(=S)sc34):[nH]c2cc1OC,c1scc2sc(=S)sc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.51208,2.7089220000000003
222,COc1cc2c:C(c3cc(OC(C)=O)cc4c3SCS4):[nH]c2cc1OC,c1cc(OC(C)=O)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.846205,4.322981
223,COc1cc2c:C(c3cc(NC(C)=O)cc4c3SCS4):[nH]c2cc1OC,c1cc(NC(C)=O)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.647275,4.331403
224,CNc1cc2c(c(C3:cc4cc(OC)c(OC)cc4[nH]:3)c1)SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(NC)cc2c1SCS2,4.650256000000001,5.154013
225,COc1cc2c(c(C3:cc4cc(OC)c(OC)cc4[nH]:3)c1)SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(OC)cc2c1SCS2,4.488953,5.521106
226,COc1cc2c:C(c3cc(C=O)cc4c3SCS4):[nH]c2cc1OC,c1cc(C=O)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.207928,3.0347600000000003
227,COc1cc2c:C(c3cc(S(=O)(=O)O)cc4c3SCS4):[nH]c2cc1OC,c1cc(S(=O)(=O)O)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.412405,3.41577
228,COc1cc2c:C(c3cc(C(F)(F)F)cc4c3SCS4):[nH]c2cc1OC,c1cc(C(F)(F)F)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.198387,3.893769
229,COc1cc2c:C(c3cc(F)cc4c3SCS4):[nH]c2cc1OC,c1cc(F)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.921905,4.266412
230,COc1cc2c:C(c3cc(O)cc4c3SCS4):[nH]c2cc1OC,c1cc(O)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.599231,4.4331890000000005
231,COc1cc2c:C(c3cc(S)cc4c3SCS4):[nH]c2cc1OC,c1cc(S)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.73795,4.2835600000000005
232,COc1cc2c:C(c3cc(Br)cc4c3SCS4):[nH]c2cc1OC,c1cc(Br)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.042507,4.116788000000001
233,COc1cc2c:C(c3cccc4c3SCS4):[nH]c2cc1OC,c1cccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.816801,4.4415
234,COc1cc2c:C(c3cc(C)cc4c3SCS4):[nH]c2cc1OC,c1cc(C)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.720104,4.49688
235,COc1cc2c:C(c3cc(C#N)cc4c3SCS4):[nH]c2cc1OC,c1cc(C#N)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.362853,3.299067
236,COc1cc2c:C(c3c(OC(C)=O)ccc4c3SCS4):[nH]c2cc1OC,c1c(OC(C)=O)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.846205,4.322981
237,COc1cc2c:C(c3c(NC(C)=O)ccc4c3SCS4):[nH]c2cc1OC,c1c(NC(C)=O)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.647275,4.331403
238,CNc1ccc2c(c1C1:cc3cc(OC)c(OC)cc3[nH]:1)SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(NC)ccc2c1SCS2,4.650256000000001,5.154013
239,COc1cc2c:C(c3c(OC)ccc4c3SCS4):[nH]c2cc1OC,c1c(OC)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.521106,4.488953
240,COc1cc2c:C(c3c(C=O)ccc4c3SCS4):[nH]c2cc1OC,c1c(C=O)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.207928,3.0347600000000003
241,COc1cc2c:C(c3c(S(=O)(=O)O)ccc4c3SCS4):[nH]c2cc1OC,c1c(S(=O)(=O)O)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.412405,3.41577
242,COc1cc2c:C(c3c(C(F)(F)F)ccc4c3SCS4):[nH]c2cc1OC,c1c(C(F)(F)F)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.198387,3.893769
243,COc1cc2c:C(c3c(F)ccc4c3SCS4):[nH]c2cc1OC,c1c(F)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.921905,4.266412
244,COc1cc2c:C(c3c(O)ccc4c3SCS4):[nH]c2cc1OC,c1c(O)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.599231,4.4331890000000005
245,COc1cc2c:C(c3c(S)ccc4c3SCS4):[nH]c2cc1OC,c1c(S)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.73795,4.2835600000000005
246,COc1cc2c:C(c3c(Br)ccc4c3SCS4):[nH]c2cc1OC,c1c(Br)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.042507,4.116788000000001
247,COc1cc2c:C(c3c(C)ccc4c3SCS4):[nH]c2cc1OC,c1c(C)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.720104,4.49688
248,COc1cc2c:C(c3c(C#N)ccc4c3SCS4):[nH]c2cc1OC,c1c(C#N)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,6.362853,3.299067
249,COc1cc2c:C(c3cccc4ccc(OC(C)=O)cc34):[nH]c2cc1OC,c1cccc2ccc(OC(C)=O)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.08313,3.800211
250,COc1cc2c:C(c3cccc4ccc(NC(C)=O)cc34):[nH]c2cc1OC,c1cccc2ccc(NC(C)=O)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.817102,3.844508
251,CNc1ccc2cccc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2c1,c1cccc2ccc(NC)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.275504,4.227837
252,COc1ccc2cccc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2c1,c1cccc2ccc(OC)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.641781,3.975576
253,COc1cc2c:C(c3cccc4ccc(C=O)cc34):[nH]c2cc1OC,c1cccc2ccc(C=O)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.4092,2.9393260000000003
254,COc1cc2c:C(c3cccc4ccc(S(=O)(=O)O)cc34):[nH]c2cc1OC,c1cccc2ccc(S(=O)(=O)O)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.681882,3.1390400000000005
255,COc1cc2c:C(c3cccc4ccc(C(F)(F)F)cc34):[nH]c2cc1OC,c1cccc2ccc(C(F)(F)F)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.453371,3.471842
256,COc1cc2c:C(c3cccc4ccc(F)cc34):[nH]c2cc1OC,c1cccc2ccc(F)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.148411,3.736311
257,COc1cc2c:C(c3cccc4ccc(O)cc34):[nH]c2cc1OC,c1cccc2ccc(O)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.742884,3.950964
258,COc1cc2c:C(c3cccc4ccc(S)cc34):[nH]c2cc1OC,c1cccc2ccc(S)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.934648,3.754144
259,COc1cc2c:C(c3cccc4ccc(Br)cc34):[nH]c2cc1OC,c1cccc2ccc(Br)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.277217,3.5714310000000005
260,COc1cc2c:C(c3cccc4ccccc34):[nH]c2cc1OC,c1cccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.013323,3.914897
261,COc1cc2c:C(c3cccc4ccc(C)cc34):[nH]c2cc1OC,c1cccc2ccc(C)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.923928,4.0105450000000005
262,COc1cc2c:C(c3cccc4ccc(C#N)cc34):[nH]c2cc1OC,c1cccc2ccc(C#N)cc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.618,3.068022
263,COc1cc2c:C(c3cccc4cc(OC(C)=O)ccc34):[nH]c2cc1OC,c1cccc2cc(OC(C)=O)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.08313,3.800211
264,COc1cc2c:C(c3cccc4cc(NC(C)=O)ccc34):[nH]c2cc1OC,c1cccc2cc(NC(C)=O)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.817102,3.844508
265,CNc1ccc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)cccc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2cc(NC)ccc12,4.227837,5.275504
266,COc1ccc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)cccc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2cc(OC)ccc12,3.975576,5.641781
267,COc1cc2c:C(c3cccc4cc(C=O)ccc34):[nH]c2cc1OC,c1cccc2cc(C=O)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.4092,2.9393260000000003
268,COc1cc2c:C(c3cccc4cc(S(=O)(=O)O)ccc34):[nH]c2cc1OC,c1cccc2cc(S(=O)(=O)O)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.681882,3.1390400000000005
269,COc1cc2c:C(c3cccc4cc(C(F)(F)F)ccc34):[nH]c2cc1OC,c1cccc2cc(C(F)(F)F)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.453371,3.471842
270,COc1cc2c:C(c3cccc4cc(F)ccc34):[nH]c2cc1OC,c1cccc2cc(F)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.148411,3.736311
271,COc1cc2c:C(c3cccc4cc(O)ccc34):[nH]c2cc1OC,c1cccc2cc(O)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.742884,3.950964
272,COc1cc2c:C(c3cccc4cc(S)ccc34):[nH]c2cc1OC,c1cccc2cc(S)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.934648,3.754144
273,COc1cc2c:C(c3cccc4cc(Br)ccc34):[nH]c2cc1OC,c1cccc2cc(Br)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.277217,3.5714310000000005
274,COc1cc2c:C(c3cccc4cc(C)ccc34):[nH]c2cc1OC,c1cccc2cc(C)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.923928,4.0105450000000005
275,COc1cc2c:C(c3cccc4cc(C#N)ccc34):[nH]c2cc1OC,c1cccc2cc(C#N)ccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.618,3.068022
276,COc1cc2c:C(c3ccc4ccccc4c3):[nH]c2cc1OC,c1ccc2ccccc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,6.013323,3.914897
277,COc1cc2c:C(c3c(OC(C)=O)ccc4ccccc34):[nH]c2cc1OC,c1c(OC(C)=O)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.08313,3.800211
278,COc1cc2c:C(c3c(NC(C)=O)ccc4ccccc34):[nH]c2cc1OC,c1c(NC(C)=O)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.817102,3.844508
279,CNc1ccc2ccccc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(NC)ccc2ccccc12,4.227837,5.275504
280,COc1cc2c:C(c3c(OC)ccc4ccccc34):[nH]c2cc1OC,c1c(OC)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.641781,3.975576
281,COc1cc2c:C(c3c(C=O)ccc4ccccc34):[nH]c2cc1OC,c1c(C=O)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.4092,2.9393260000000003
282,COc1cc2c:C(c3c(S(=O)(=O)O)ccc4ccccc34):[nH]c2cc1OC,c1c(S(=O)(=O)O)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.681882,3.1390400000000005
283,COc1cc2c:C(c3c(C(F)(F)F)ccc4ccccc34):[nH]c2cc1OC,c1c(C(F)(F)F)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.453371,3.471842
284,COc1cc2c:C(c3c(F)ccc4ccccc34):[nH]c2cc1OC,c1c(F)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.148411,3.736311
285,COc1cc2c:C(c3c(O)ccc4ccccc34):[nH]c2cc1OC,c1c(O)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.742884,3.950964
286,COc1cc2c:C(c3c(S)ccc4ccccc34):[nH]c2cc1OC,c1c(S)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.934648,3.754144
287,COc1cc2c:C(c3c(Br)ccc4ccccc34):[nH]c2cc1OC,c1c(Br)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.277217,3.5714310000000005
288,COc1cc2c:C(c3c(C)ccc4ccccc34):[nH]c2cc1OC,c1c(C)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.923928,4.0105450000000005
289,COc1cc2c:C(c3c(C#N)ccc4ccccc34):[nH]c2cc1OC,c1c(C#N)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.618,3.068022
290,COc1cc2c:C(c3cc(OC(C)=O)cc4ccccc34):[nH]c2cc1OC,c1cc(OC(C)=O)cc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.08313,3.800211
291,COc1cc2c:C(c3cc(NC(C)=O)cc4ccccc34):[nH]c2cc1OC,c1cc(NC(C)=O)cc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.817102,3.844508
292,CNc1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2ccccc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(NC)cc2ccccc12,4.227837,5.275504
293,COc1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2ccccc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(OC)cc2ccccc12,3.975576,5.641781
